Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2003","2003","mil toneladas","177656.200201","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2004","2004","mil toneladas","223171.00973","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2005","2005","mil toneladas","244845.227854","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2006","2006","mil toneladas","265425.548132","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2007","2007","mil toneladas","289396.132575","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2008","2008","mil toneladas","306097.603366","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2009","2009","mil toneladas","309962.204845","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2010","2010","mil toneladas","323376.950401","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2011","2011","mil toneladas","336232.432268","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2012","2012","mil toneladas","341680.315162","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2013","2013","mil toneladas","350104.945313","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2014","2014","mil toneladas","324476.142062","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2015","2015","mil toneladas","317670.099074","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2016","2016","mil toneladas","317933.513855","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2017","2017","mil toneladas","299047.050853","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2018","2018","mil toneladas","307871.79842","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2019","2019","mil toneladas","292200.792444","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2020","2020","mil toneladas","285496.128697","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6507","Transformación de alimentos","2021","2021","mil toneladas","290513.994428","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","1990","1990","mil toneladas","84830.944583","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","1991","1991","mil toneladas","89152.220826","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","1992","1992","mil toneladas","97935.623142","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","1993","1993","mil toneladas","103111.113412","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","1994","1994","mil toneladas","103567.618135","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","1995","1995","mil toneladas","105530.871174","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","1996","1996","mil toneladas","110722.783849","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","1997","1997","mil toneladas","115121.972888","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","1998","1998","mil toneladas","116674.791335","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","1999","1999","mil toneladas","120578.881619","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2000","2000","mil toneladas","121572.373988","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2001","2001","mil toneladas","124029.963435","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2002","2002","mil toneladas","126035.992065","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2003","2003","mil toneladas","131950.042071","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2004","2004","mil toneladas","138680.557695","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2005","2005","mil toneladas","142182.497906","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2006","2006","mil toneladas","146260.556468","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2007","2007","mil toneladas","144197.688319","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2008","2008","mil toneladas","147158.289824","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2009","2009","mil toneladas","150997.883159","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2010","2010","mil toneladas","157064.114528","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2011","2011","mil toneladas","163803.012062","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2012","2012","mil toneladas","171498.899286","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2013","2013","mil toneladas","192572.028185","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2014","2014","mil toneladas","199122.490153","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2015","2015","mil toneladas","201384.504076","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2016","2016","mil toneladas","204318.449177","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2017","2017","mil toneladas","191704.678528","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2018","2018","mil toneladas","192555.688058","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2019","2019","mil toneladas","193916.458743","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2020","2020","mil toneladas","181510.834039","E","Valor estimado"
"GPP","Emisiones derivadas de las fases anteriores y posteriores a la producción agrícola","142","Asia","7273","Emisiones (CO2)","6815","Transformación de alimentos","2021","2021","mil toneladas","195579.221696","E","Valor estimado"
